,sphere1,sphere_diff,sphere2
0,7.462846141110517,3.904686474456872,11.367532615567388
1,7.860514782833631,4.85382346885153,12.714338251685161
2,7.206342481069328,4.407439448942641,11.61378193001197
3,7.146733470442832,1.9474747490155337,9.094208219458366
4,13.02028259658767,4.297162458515512,17.31744505510318
5,12.288945628972069,1.972121390134462,14.26106701910653
6,8.153708004339355,4.649335086165937,12.803043090505293
7,6.817184346245274,2.648087008268425,9.4652713545137
8,10.211667337196312,3.312598153252376,13.524265490448688
9,10.374959236142715,1.824073896303621,12.199033132446335
10,8.24971328347493,2.1218478839468338,10.371561167421763
11,9.970922081449876,1.5408542419628701,11.511776323412747
12,7.8934707169990475,2.1888015592142445,10.082272276213292
13,7.124629358174804,2.7393961701674963,9.8640255283423
14,13.882754126214525,2.138785179603484,16.02153930581801
15,9.5299757895826,4.796800030606196,14.326775820188796
16,6.819099862246863,4.955328080483374,11.774427942730238
17,10.650768678265804,3.167567642033277,13.81833632029908
18,14.198828986866829,2.700450402507608,16.89927938937444
19,9.856115504136293,1.2037641775181847,11.059879681654477
20,9.647167386937987,4.723708294436175,14.370875681374162
21,13.381957658245849,4.399307870133072,17.78126552837892
22,7.787265632822885,2.588581089403315,10.3758467222262
23,7.9539882613949615,1.4739168366737512,9.427905098068713
24,14.589272183325605,2.562536076640811,17.151808259966415
25,13.652439560736081,4.683819706975682,18.336259267711764
26,8.786937568603753,2.626640566574662,11.413578135178415
27,12.257350741007478,1.242764839709694,13.500115580717171
28,7.352586325014381,2.120282632696762,9.472868957711142
29,9.22449034004892,3.1425885852747713,12.36707892532369
30,6.641373171666037,2.974601301257665,9.615974472923702
31,12.81773111364438,3.409288918987173,16.227020032631554
32,12.662061016425856,3.2868996425501167,15.948960658975972
33,10.800552399057217,3.435374827700578,14.235927226757795
34,14.224714549417122,4.151460281117266,18.37617483053439
35,9.00621402474152,1.4720882143215364,10.478302239063057
36,13.319907713825426,3.2999841072880343,16.61989182111346
37,7.686417640103702,4.604151875279459,12.290569515383162
38,6.835582287236443,2.726000076527544,9.561582363763987
39,12.340961068140384,3.114448729772994,15.455409797913378
40,14.50077717918538,3.044365611613951,17.545142790799332
41,13.089015852642106,4.4592568132552355,17.548272665897343
42,14.311292356337084,2.419276758484167,16.73056911482125
43,7.107780888993986,4.656601126965381,11.764382015959367
44,10.399500021688741,3.0905505826865474,13.490050604375288
45,7.400321034451494,1.473292888112164,8.873613922563658
46,11.264115925191787,3.3013181220143277,14.565434047206114
47,11.942869543988328,4.279916632986999,16.222786176975326
48,10.994262645689673,2.197482679992287,13.19174532568196
49,13.8073388923062,1.8282630851323258,15.635601977438526
50,8.908435253049584,1.5212077499115235,10.429643002961107
51,14.298623742030506,3.268938370067338,17.567562112097843
52,10.59214950001246,1.5924727348305292,12.18462223484299
53,11.372006574454929,3.86154680116067,15.2335533756156
54,10.790291831353475,1.7587999251566813,12.549091756510157
55,12.567604389178847,2.94406652746723,15.511670916646077
56,9.736761550281727,1.7012203266171402,11.437981876898867
57,6.514585182310251,2.7296849535289214,9.244270135839173
58,12.985342223190685,2.722324430648308,15.707666653838993
59,10.70052861055244,4.669369229221727,15.369897839774168
60,12.091640974233831,2.3112619993003913,14.402902973534223
61,14.607572767207817,1.1121653155178013,15.719738082725618
62,14.5027903457355,2.243567946554117,16.746358292289617
63,10.416341679246777,1.776793907214238,12.193135586461015
64,6.731127280561089,4.387611130409703,11.118738410970792
65,6.54669059725693,2.656539304079243,9.203229901336172
66,12.18016506571741,4.392679092131399,16.57284415784881
67,7.028539571084508,4.044894157043027,11.073433728127535
68,7.010317040669772,2.654063767922134,9.664380808591906
69,9.136575225274782,1.4783202827261066,10.614895508000888
70,12.623651647938608,4.345493191180236,16.969144839118844
71,9.651197888415693,2.7431998627568372,12.39439775117253
72,7.87937429948899,1.7669872821344232,9.646361581623413
73,7.598258768119534,4.7941798953019426,12.392438663421476
74,14.267128910496918,2.8971353371155733,17.164264247612493
75,11.753739534893871,2.8038325351176696,14.55757207001154
76,7.529779574259036,4.159796140706328,11.689575714965365
77,12.34339283519664,2.9836786560952353,15.327071491291875
78,11.59552432059527,4.883186040577215,16.478710361172485
79,11.77150873180479,1.9805048577816629,13.752013589586452
80,7.3512957228654106,1.0004853203858755,8.351781043251286
81,13.8045727530663,3.671476995892725,17.476049748959024
82,6.031734890791997,3.473678786899803,9.5054136776918
83,7.385594235040363,3.467548491627404,10.853142726667768
84,10.162205787136882,4.682414615663548,14.84462040280043
85,6.853636077220705,3.509841310507189,10.363477387727894
86,12.336190682111859,2.884641427769252,15.22083210988111
87,10.752687705647077,2.5741387071187813,13.326826412765858
88,14.201371734705239,2.6398367326011836,16.841208467306423
89,6.883882724790779,1.7220952353750278,8.605977960165808
90,11.409535296895955,3.5296833608038876,14.939218657699843
91,10.93572052466448,4.523017455947524,15.458737980612003
92,11.21262500808832,4.9444650428560335,16.157090050944355
93,8.980802974795894,2.6589264982117222,11.639729473007616
94,7.248203272918457,4.234597057819807,11.482800330738264
95,8.609739290892339,2.2164998155090956,10.826239106401434
96,11.603464905308694,2.780082615247997,14.383547520556691
97,13.47506535910831,1.8134630663994136,15.288528425507725
98,9.634707890772122,3.4159231304965068,13.050631021268629
99,12.353850157998792,4.799551220049051,17.153401378047842
100,9.326056177316653,1.650412597781438,10.976468775098091
101,11.041021341971518,2.188429957451072,13.22945129942259
102,9.105540907816625,4.109459272817013,13.215000180633638
103,11.424508942266078,2.3979625722501203,13.822471514516199
104,10.246687210648778,2.4016657536224293,12.648352964271208
105,8.892309371237143,2.16762894666931,11.059938317906454
106,13.56080924194079,3.190228261055612,16.751037502996404
107,8.564802713395014,4.0890741360527585,12.653876849447773
108,14.1209857941718,2.8154149659821477,16.936400760153948
109,14.302128326284377,1.7286064618761183,16.030734788160494
110,8.353589504665203,4.862410681067066,13.21600018573227
111,14.001385028755992,4.008279438342283,18.009664467098276
112,11.929729749360202,3.6207518782897017,15.550481627649905
113,12.880308263922712,1.998512586505977,14.878820850428689
114,11.001761490762465,2.078847634029327,13.080609124791792
115,8.266984281328847,1.3855262496760723,9.65251053100492
116,6.119122888342249,2.853871349781856,8.972994238124105
117,8.803829463727093,2.3204934752843673,11.12432293901146
118,7.588047891590948,3.3303879855666603,10.91843587715761
119,8.823942386725363,1.1814713944555058,10.00541378118087
120,7.762102081126523,4.820732809652076,12.5828348907786
121,14.896582451403095,4.014455101416995,18.91103755282009
122,7.152397230422618,2.369152376037009,9.521549606459628
123,10.497157679134563,2.900706008813701,13.397863687948265
124,7.228838071981618,4.878123569170516,12.106961641152132
125,13.428246185495642,1.6525365803977698,15.080782765893412
126,10.791957072680841,2.3625028982195966,13.154459970900437
127,12.82597992114331,3.46349819751369,16.289478118656998
128,8.923883380224796,4.496472701193466,13.420356081418262
129,6.98469265082638,1.5417715146549056,8.526464165481286
130,14.689397627002249,2.227681893498882,16.91707952050113
131,14.20692729428031,4.461464511945087,18.668391806225397
132,11.309083909400691,1.304978011953239,12.61406192135393
133,12.967802794758468,1.8881224354652826,14.85592523022375
134,7.973445994269115,1.6820764276087417,9.655522421877857
135,7.292815505942194,2.461020515376209,9.753836021318403
136,7.405041347572337,4.1264950521152794,11.531536399687617
137,7.827952723967067,1.612057963442608,9.440010687409675
138,8.091091838291362,4.762909820529482,12.854001658820845
139,6.300802462677667,3.5393606597044163,9.840163122382084
140,10.88527435486328,2.877228447966968,13.762502802830248
141,9.056405483953135,2.311767899671382,11.368173383624518
142,9.438824410093677,4.974912882491002,14.413737292584678
143,10.003548194024566,2.001494588863361,12.005042782887926
144,12.774259435600548,3.999184957555852,16.7734443931564
145,10.695006426300838,3.989965751274962,14.6849721775758
146,8.177364219997365,4.4791319793476685,12.656496199345034
147,13.74643429651578,1.573004190294645,15.319438486810425
148,11.169065708994886,3.3342182844087773,14.503283993403663
149,10.312284975171153,3.0042919596721114,13.316576934843264
150,11.537404040560169,2.882948225968315,14.420352266528484
151,6.871842852553533,3.9539278233184185,10.82577067587195
152,6.799428805177293,4.803182862373154,11.602611667550446
153,10.505687297161085,3.4258526384287653,13.93153993558985
154,13.402814726856914,3.305064675481283,16.707879402338197
155,10.403991590775874,4.4802833563491395,14.884274947125014
156,13.393940115796248,4.524870700866668,17.918810816662916
157,12.364264170789522,1.2725389203045117,13.636803091094034
158,12.312553901709439,4.893498890478896,17.206052792188334
159,12.311647750017277,4.765195477963174,17.07684322798045
160,12.809737402930452,3.0353333142385863,15.845070717169039
161,7.355381159877898,2.042057540513976,9.397438700391874
162,10.796777138109528,2.599044981733739,13.395822119843267
163,13.92704626102049,1.2011324356469841,15.128178696667474
164,8.352787554872847,4.717324565063256,13.070112119936104
165,11.124840145384784,3.078224324753911,14.203064470138695
166,8.464880097287157,4.666967549403447,13.131847646690604
167,12.219839886470524,4.1071626555442915,16.327002542014817
168,13.673906390976533,2.433263034911968,16.1071694258885
169,8.029852078256413,4.94673981786958,12.976591896125992
170,14.483208169901822,3.6100190503590155,18.093227220260836
171,6.263155612957869,3.254982420379983,9.518138033337852
172,11.554959343384265,3.672724578495976,15.227683921880242
173,12.69703034949876,4.118695704641102,16.815726054139862
174,6.678154115538815,2.661823013986648,9.339977129525463
175,9.868381885915156,2.5539508636230184,12.422332749538175
176,7.664419836751699,2.076577259318286,9.740997096069984
177,7.895397967101507,2.9070610265547288,10.802458993656236
178,13.695398507068095,3.8990644495748916,17.594462956642985
179,11.177899283026598,3.984959883935668,15.162859166962265
180,14.708922723312341,2.794427452505978,17.50335017581832
181,7.366002411976744,3.152130957264259,10.518133369241003
182,9.262133351083632,1.521519410973255,10.783652762056887
183,11.253224787161976,4.805670833725294,16.05889562088727
184,7.471997871626833,2.2413545753220636,9.713352446948896
185,14.455910931071639,2.2308024642687494,16.686713395340387
186,13.391255303053846,4.396222757926671,17.78747806098052
187,8.07606262573578,2.0190608162560064,10.095123441991786
188,7.640668822119261,1.588650806746633,9.229319628865895
189,10.728808019726294,1.9270480480238068,12.6558560677501
190,12.984636798392945,2.341700208417893,15.326337006810839
191,10.825150233983006,1.4255586409521541,12.25070887493516
192,8.418017722345983,3.5461631755225627,11.964180897868545
193,9.219356993693339,4.623492709780183,13.842849703473522
194,8.55905578477886,2.9287355853285177,11.487791370107377
195,7.055399761359867,2.2438128177256993,9.299212579085566
196,6.3386580639035754,1.5820460177521092,7.920704081655685
197,14.82164043987553,2.9451171091682964,17.766757549043827
198,7.566368822578534,1.9453586004675358,9.51172742304607
199,11.691363977051331,3.8222127348637276,15.513576711915059
200,13.860739712915958,4.524000732992776,18.384740445908733
201,12.087201702146471,2.1147577301088316,14.201959432255302
202,14.051850315897997,1.4230262931706332,15.47487660906863
203,6.910744922747627,1.535073428742324,8.445818351489951
204,9.18544263546933,2.7457767119939236,11.931219347463255
205,11.190388159939953,2.224624324255726,13.41501248419568
206,9.989165621264544,4.526680735400809,14.515846356665353
207,13.886967767695385,1.558022823375114,15.4449905910705
208,7.2984967297822365,1.9079152799335048,9.206412009715741
209,6.828820331847238,4.721572063808097,11.550392395655335
210,9.197989153087189,4.822583789408776,14.020572942495965
211,13.938203626109187,4.819459498938363,18.75766312504755
212,7.617189206192874,4.809132562248591,12.426321768441465
213,11.001053069060658,4.121337424373726,15.122390493434384
214,7.23680547975772,1.7166884037177863,8.953493883475506
215,9.986744572373638,1.675821367559946,11.662565939933584
216,11.01748633744709,4.19157318668265,15.20905952412974
217,7.659368096080198,4.1617123679480725,11.82108046402827
218,9.282902722922973,2.1163898919701585,11.399292614893131
219,12.4102694483968,2.920328534378712,15.330597982775512
220,8.135096742670507,4.24132266121747,12.376419403887978
221,11.914417979753313,1.5856824332080097,13.500100412961324
222,14.025040235765367,3.312927886994155,17.337968122759523
223,14.393056165725055,4.792911812321409,19.185967978046463
224,7.753010455378412,2.5485117245212545,10.301522179899667
225,7.572164443585392,3.877980777330561,11.450145220915953
226,11.994112030360213,4.277656717406657,16.27176874776687
227,11.496676133643502,3.746573385483727,15.243249519127229
228,12.778212860007168,3.581633032765998,16.359845892773166
229,7.741632116734767,4.558836507933128,12.300468624667895
230,11.088986016403837,4.816990040142423,15.90597605654626
231,14.150927290762874,3.282614585985038,17.433541876747913
232,13.159731860483737,2.2310991909796076,15.390831051463344
233,11.649323901812332,3.1019655082404722,14.751289410052804
234,9.42229814842316,2.9119252839087575,12.334223432331918
235,6.121293562638822,4.388820046945549,10.510113609584371
236,8.098247694483653,4.6369934289718415,12.735241123455495
237,7.729835479541758,4.154594483297009,11.884429962838766
238,6.047645809777882,1.325500834519688,7.37314664429757
239,11.589787572902555,3.925371622818092,15.515159195720647
240,8.761792254220056,4.560587966383927,13.322380220603982
241,7.002818536065693,2.0012637141982954,9.004082250263988
242,9.50431135961473,4.103735627502889,13.60804698711762
243,6.210474919088245,1.3583405762508294,7.5688154953390745
244,10.244028687157035,3.7428332766987595,13.986861963855794
245,9.039177777480477,4.227673385578459,13.266851163058936
246,9.973203806495818,2.6163063742669137,12.589510180762732
247,6.021084372159531,3.494163661211873,9.515248033371403
248,11.38321781293173,3.0137967777125825,14.39701459064431
249,14.14601320674683,1.018937461832698,15.164950668579527
250,7.251935948182405,1.5445711635748856,8.79650711175729
251,8.710648806975314,4.276702510691465,12.987351317666779
252,8.119943015535872,4.403075463479908,12.52301847901578
253,9.521553991021449,4.73098710163795,14.2525410926594
254,12.901837780997223,2.9414719998169887,15.843309780814211
255,8.092142793302994,4.901300625326549,12.993443418629543
256,14.63084203968574,2.6454007756573756,17.276242815343117
257,13.449368267410637,2.6042050583783416,16.053573325788978
258,8.79527039283061,1.204220763365743,9.999491156196353
259,13.29562322980329,1.9406309023472614,15.236254132150552
260,7.247343817748634,1.2841063726727215,8.531450190421356
261,12.105831244333885,4.055645364168294,16.161476608502177
262,7.22093630843003,3.0188814359168967,10.239817744346926
263,14.902061726656427,1.2316266491049133,16.13368837576134
264,12.65390330662624,3.652284338351928,16.30618764497817
265,11.948135667520134,4.109085756427252,16.057221423947386
266,9.68673006500398,4.4243289455026815,14.111059010506661
267,13.044448774587284,3.988422109742973,17.032870884330258
268,14.792861526718909,2.694014701864729,17.48687622858364
269,12.118198155621254,3.1291043800747254,15.24730253569598
270,6.504381722843819,4.859450834973835,11.363832557817654
271,10.315414562817464,1.8751879401241047,12.19060250294157
272,12.941186859346804,2.9816888395983963,15.9228756989452
273,7.492649951231938,1.468150395913146,8.960800347145083
274,13.944037564737634,2.8837475215390147,16.82778508627665
275,14.955756600638045,4.322966803598011,19.278723404236057
276,13.566751227218699,3.8213481965216918,17.388099423740393
277,6.906428895115518,2.838951527215901,9.745380422331419
278,10.019966264845927,3.7084027826418886,13.728369047487815
279,13.385384282355048,4.101944155021709,17.487328437376757
280,13.386783484550914,4.610497205345604,17.99728068989652
281,12.004212167389387,1.7201931634707708,13.724405330860158
282,13.002184430173394,4.206697986835753,17.208882417009146
283,6.010292164275636,2.9992646179106917,9.009556782186328
284,7.32688255146782,4.529967407523008,11.856849958990828
285,9.929230851541998,2.9947032191882696,12.923934070730269
286,10.08356892467589,1.7267559005867734,11.810324825262663
287,6.04410469317952,2.4273888004330604,8.47149349361258
288,9.156011015225918,4.294498769466365,13.450509784692283
289,12.480079935039464,2.879073094018113,15.359153029057577
290,6.805185679551826,3.8088266611028985,10.614012340654725
291,14.18837224530613,2.1636368977137987,16.352009143019927
292,6.498129082443368,4.7822075442342395,11.280336626677608
293,13.339812925644809,1.0517056393721127,14.391518565016922
294,10.165347303087042,4.787091502739274,14.952438805826317
295,11.975913569371526,3.90645575056791,15.882369319939436
296,8.994219978455018,3.886688658250129,12.880908636705147
297,13.789401282528795,3.0085593325127897,16.797960615041585
298,13.612310841798312,1.3213539754934782,14.93366481729179
299,13.089092577951146,1.8119206577657483,14.901013235716894
300,9.542152342924508,2.570253240026778,12.112405582951286
301,14.943665852519242,4.6788102379984675,19.622476090517708
302,12.936909240768138,1.5164185486229096,14.453327789391047
303,10.440947580643,2.8738726935697403,13.31482027421274
304,10.921457890074658,1.7851706920597459,12.706628582134403
305,8.946581477490318,4.897725882561979,13.844307360052298
306,11.953483112785147,2.6513543104101145,14.604837423195262
307,7.267931218900637,1.8935431909665361,9.161474409867173
308,8.611542296229945,4.85390000625743,13.465442302487375
309,10.858780418753756,1.892826671055957,12.751607089809713
310,6.7147395630888,2.0096261300282703,8.72436569311707
311,14.68363215366849,1.962271755955582,16.645903909624074
312,6.9285075861756225,4.969874435817138,11.89838202199276
313,7.826844635361844,2.3885361787192254,10.215380814081069
314,10.09675398018246,1.765764553820906,11.862518534003366
315,13.377674770483484,2.7334272282719736,16.11110199875546
316,8.932486193426579,3.0984718785040903,12.03095807193067
317,10.452921635883209,2.36058563709542,12.81350727297863
318,8.690954504356075,3.7857398467796455,12.47669435113572
